"id","href","album_id","key","track_number","artists_id","energy","loudness","valence","danceability","playlist","speechiness","popularity","liveness","tempo","duration_ms","acousticness","available_markets","lyrics","disc_number","instrumentalness","preview_url","name"
"3oJL3rNbTyRmHaU2Yr4TpP","https://api.spotify.com/v1/tracks/3oJL3rNbTyRmHaU2Yr4TpP","5vjADvNV4vQzlbufmPL15y","2.0","3.0","['0Z4CzYz9ieK8q9XiVMPkW5']","0.848","-4.289","0.587","0.751","Funk Outta Here","0.129","50.0","0.0856","101.197","339293.0","0.0286","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""
He is nasty to you babe
Got to let ya know you make me crazy
Just give it to me man if you willa
To keep this message from Bootzilla
Ain't got the time to mentally stimulate ya
Just let the music come on and penetrate ya
And if you let me break it down
You'll see I'm worth my weight in gold
Pound for pound
I heard you couldn't get enuff of that funky stuff
So I bagged it all up like french fries
So come and get with me and let's do lunch
Right on baby
Let the music penetrate your body
Let your body flow
And meet me on the dance floor
Let's go higher, set your soul on fire
And I'll be right there by your side
We are the soldiers in the army baby
We got to dance, we get no second chance
We got to hold up the blood stained banner
We got to fight, it's our constitutional right baby
Let 's spread it, that's cool, but just for the funk
That we trust y'all
I'll do whatever it takes that comes naturally
If I catch you around when the ship comes again
Well I'll meet you out on the dance floor, happily
Well I'll meet you out on the dance floor, happily
Let the music penetrate your body
Let your body flow
And meet me on the dance floor
Let's go higher, set your soul on fire
And I'll be right there by your side
C’mon let’s break down the song, baby
Funk, is turnin' you on
Funk ain't holdin' on
Funk is even gettin' stronger
Put your hard hat on, baby
It feels like take the soul
Funk is turnin' you out
Funk, will make you sweat and shout
Funk is even gettin' stronger
Oh, finally there's a way out baby
Spread them full baby
Let the music penetrate your body
Let your body flow
And meet me on the dance floor
Let's go higher, set your soul on fire
And I'll be right there by your side
Just let the music penetrate your body
Just let your body flow
And meet me on the dance floor
Let's go higher, set your soul on fire
Settle down, baby
Liposuction, suckin' out the fat
Liposuction baby, suckin' out the fat
Let me move these bags around
And see if the hole is there
We are the soldiers in the army
We got to dance, we get no second chance
We got to hold up the blood stained banner
We got to fight, it's our constitutional right baby
In funk we thrust...
""","1.0","0.0167","https://p.scdn.co/mp3-preview/9024d5fb07596903dcd6e3b43209001813cd37c1?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Too Hot To Stop (Part 1)"
"2mVXFcs4d34PHM4oy6lrww","https://api.spotify.com/v1/tracks/2mVXFcs4d34PHM4oy6lrww","4c9Or1LtGLOhydzdNzPQmW","11.0","1.0","['5Rpubz1id17VKCrm0mBW1h']","0.597","-11.421","0.5","0.711","מצב הרוק","0.174","25.0","0.108","113.029","183548.0","0.608","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""

רוקנרול לאכול
בגדול זה הכל
להתלבש להתרושש
להתעקש על מה שאין
בגלל שאין אני שמן
אני רוצה ממה שאין

אמא, מה זה הדבר הזה?
וואי וואי וואי כל זה קורה עכשיו בלייב
רוקנרול

לא משנה כמה יעלה אני מעלה, מעלה מה בסוף יוצא מזה?
הכי חשוב שאני ואני
ותראו ואני ואני והכי הרבה
מעלה
עכשיו אני כאן בקטע רזה בקטע של איך יורדים מהסוס?
מצלמים מעלים את איך שורדים מהסוס
ועל מה לוחצים כדי להפסיק?
רוקנרול אלכוהול
די לסבול אני לא יכול

אמא, מה זה הדבר הזה?
וואי וואי וואי
כל זה קורה עכשיו בלייב
כל זה קורה
הכל מתקרב עכשיו אליי

אמא, מה זה הדבר הזה?
אמא, מה זה הדבר הזה?
""","1.0","0.544","https://p.scdn.co/mp3-preview/cef34c19e92d24eea46113dd5123d0656588e8f7?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","זהב לבן"
"6zyRNdOZbIX9U2LszJf8mq","https://api.spotify.com/v1/tracks/6zyRNdOZbIX9U2LszJf8mq","3IQeodV04d0ZD2gIf2PGgB","9.0","4.0","['5uEap55hXon4eBDyIlYtQg', '1KBoKfkaxjSKZsmD9XCg3B', '7oWIf1AfunefF3puPqzTkQ', '6oDNIDquJobyWKLDZ9rYEH']","0.3","-13.261","0.0366","0.211","Women of Classical","0.0336","38.0","0.0814","123.711","398493.0","0.937","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""

I've found somebody who loves me
I've found somebody who cares
I've found somebody to hold me
Someone who leaves me without air



I've found somebody who loves me
I've found somebody who cares
I've found somebody to hold me
Someone who leaves me without air
I've found somebody who loves me
I've found somebody who cares
I've found somebody to hold me
Someone who leaves me without air


""","1.0","0.418","https://p.scdn.co/mp3-preview/25047b2ee33e85a77ad1fae7ae0680eab949ed56?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Anthracite Fields: IV. Flowers"
"4DtoUcbLAbZhca2atMEKRe","https://api.spotify.com/v1/tracks/4DtoUcbLAbZhca2atMEKRe","460uoljiQCdMVAXmlMfFvv","0.0","2.0","['6ldr4XTo2DqhL7eP37hIrt']","0.641","-7.196","0.928","0.773","¡Viva México!","0.0622","36.0","0.145","110.079","203973.0","0.489","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""
El día que me muera, que sea con mariachis, mi adiós a la vida
En vez de rezarme, me cantan canciones, como despedida
Que sea mi velorio, con música alegre, y con muchas botellas
Para que mis cuates, brinden por el muerto, lo mismo por ellas
Yo quisiera tener, una muerte tranquila
Bajo el sol de mi patria, que no es orgulloso
Yo me quiero morir, que me traigan tequila
Que entre vino y mujeres me siento dichoso
(Epale, epale, párenle, esa no muchachos, esa no por favor, el día
Que yo me muera, yo no quiero llantos, yo no quiero penas, ni quiero
Tristezas
En caras ajenas, ya las golondrinas están muy rayadas, pa' mi toquen sones
Sones de mi tierra, mi Guadalajara, y si en sus mejillas se rodara
El llanto
Tengan por seguro, que donde me encuentre, yo para mi pueblo
Seguiré cantando,)
El día que me muera, yo quiero un petate al estilo ranchero
Vestido de charro me tapan la cara, con este sombrero
Están invitadas las flores que nunca me fueron sinceras
A ver si en mi entierro, les causa vergüenza, ser tan traicioneras
Yo quisiera tener, una muerte tranquila
Bajo el sol de mi patria, que no es orgulloso
Yo me quiero morir, que me traigan tequila
Que entre vino y mujeres, me siento dichoso
""","1.0","1.65e-06","https://p.scdn.co/mp3-preview/7cda25d41be083fb4ab6c06383e6f2b2a7366a7b?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Camelia La Texana"
"7iMDaY1LnASwCk2uUpMtii","https://api.spotify.com/v1/tracks/7iMDaY1LnASwCk2uUpMtii","6VCDStheOuhrQaoYbHP2iO","10.0","6.0","['50co4Is1HCEo8bhOyUWKpn', '3PhoLpVuITZKcymswpck5b']","0.498","-10.615","0.244","0.759","Hip-Pop","0.0776","73.0","0.406","126.972","195160.0","0.223","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""

And I'm gonna be high (hi-i-i-i-i-i-igh)
I'm a rocket man, I'm a rocket man, hey!
And I'm gonna be hi-i-i-i-i-i-igh
I'm a rocket man (hi-i-i-i-i-i-igh)

Atlanta by my side
Different land for my kind (Thugger!)
Spend ol' bands for my pa (racks)
Spend ol' bands for my mother (I'm a rocket man)
Got a plan for my brother (hey)
Chanel bag for my lover (hey)
Fuck them ol' niggas, they ol' suckas (hey)
They tellin' on one another (and I'm gonna be-)
I want a train, let's run a train (okay)
If she wan' bang, then let her bang (hey)
He said he bleeding, where the stain? (where is it?)
My bitch at the top of food chains (I'm a rocket man)
They local, I don't even know they name (no)
I been fresh since a kid, ain't never plain
I just picked up a bag in Rotterdam
I'ma whip out the MAC and pop ya brain
(And I'm gonna be-)
I do what I want and shawty can't (yeah)
I do what I feel and shawty cannot
I'm diggin', I digg and shawty layin' (Thugger)
And all of the bitches say they digg that (I'm a rocket man)
From Maine way to Spain (woo)
All I got is a chicken for the thots (yeah)
I take off like a plane-

And I'm gonna be high (super geeked!)
Like a rocket man, hey, like a rocket man, he-ey!
And I'm gonna be hi-i-i-i-i-i-igh
I'm a rocket man (hi-i-i-i-i-i-igh)
High as a plane! From Spain to Maine, you know what I'm sayin'? Damn

On a private order (yeah)
I'm a rocket launcher (yeah)
It gotta be the pride of something (bet)
I walked out, Magic stumbling (I'm a rocket man, woah)
I stumble upon a mil' (yeah)
I stumble upon a million five
I spent a fortune all on double seals
If I tell you the numbers you'll probably cry (And I'm gonna be-)
If I tell you you fake then you'll probably die
These days if he say that he hit then he probably lyin'
(I'm a rocket man, woah)
If you say you got wings and some fish then you probably fried (that's deep)
Got my karats out of Bonnie & Clyde (woo! And I'm gonna be-)
She let me back in like she never cried
She let me back in like I never lied
I look like a cat with eleven lives
I really kick shit you can ask a fly (I'm a rocket man)
I'm steady chasing like I'm never tired
I'm living scary like a haunted house
Lil mama sexy, I got butterflies, hey

And I'm gonna be high (hi-i-i-i-i-i-i-i-i-igh)
I'm a rocket man, I'm the rocket man, hey! (yeah! yeah!)
And I'm gonna be hi-i-i-i-i-i-i-i-igh-igh, yea-yeah
I'm a rocket man
Hi-i-i-i-i-i-i-i-igh (ye-yea-yea-yeaah, yeah, yea-ah)

And I'm gonna be high
I'm a rocket man
""","1.0","5.84e-05","https://p.scdn.co/mp3-preview/a8a087eb48e18fc6f671e10f0147a2102ac0cb34?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","High (feat. Elton John)"
"1nKY2o8XQG1RvUCpBV5VSK","https://api.spotify.com/v1/tracks/1nKY2o8XQG1RvUCpBV5VSK","4GvZxuVuOl4sJqwQEheh65","8.0","10.0","['4NqS7DbPFYwZmniGHCPMpm']","0.997","-12.484","0.0119","0.0735","Night Rain","0.0995","69.0","0.871","81.214","570203.0","0.000626","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","-99","1.0","0.975","https://p.scdn.co/mp3-preview/c2d4a7373f4a0ba3745de1241468898337fb6b8a?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Relaxing Constant Rain Storm with Distant Thunder Sfx"
"6kvdD9rjCIv4Is8Org89gk","https://api.spotify.com/v1/tracks/6kvdD9rjCIv4Is8Org89gk","4z90EIlfGLze7l9qOvG4mP","2.0","9.0","['0RBuJpjFEGVDZ7CWq3UcdQ']","0.817","-6.237","0.589","0.426","This Is Johan","0.0402","13.0","0.148","124.907","181160.0","0.000581","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""
I can feel the time is right
There is a forecast the forecast is bright
Yeah
Here come my days of happiness and joy
Well go tell that to the other guy
He might think you're right
Out of reach and way out of mind
Got to make sure to stay out of sight
Yeah
How come I hear you knocking on my door
Mmm sure and all you find is loneliness
The blinds are closed and I'm already gone
I can see the time is right
For as a fortune the forecast is bright
Right
How come I don't believe you anymore
Mmm for all you bring is emptiness
Don't look for me cause I'm already gone
Out of reach out of mind
Out of sight out of mind
I'm already gone
Out of reach out of mind
Out of sight out of mind
Out of reach out of mind
Out of sight out of mind
Don't look for me cause I'm already gone
Out of reach out of mind
Out of sight out of mind
""","1.0","1.49e-06","https://p.scdn.co/mp3-preview/e95a97e4c24a4a5a3fa903c070acb4b73e03c63d?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Out of Reach"
"2SfL9VAQ8VwqImbRXHW9nV","https://api.spotify.com/v1/tracks/2SfL9VAQ8VwqImbRXHW9nV","3VzTzVs4zaUeKB63YIS9fn","7.0","3.0","['2JwyRtuXf2l6sTnSnGVIa1', '3drqpTL4sQOckmAfF9i1wg']","0.656","-5.262","0.287","0.526","This Is Summer Cem","0.411","42.0","0.127","140.033","210093.0","0.0274","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""

Rapper haben Visionen, ja - Bahnhofsmission
Kein Fake-Rap seit way back, ich stapel' Millionen
Denn meine Gagen sind hoch, ich zieh' kolumbianisches Koks
Und schmeiße Handgranaten in das Aggro-Büro
Ich bin Hantelheber wie der Undertaker, du Alkoholiker mit kranker Leber
Der Latin-Lover fickt deine Ma' durch und macht der Nutte was vor wie Karate-Trainer
Der Massenschläger, Waffenhehler, komm' in einem Mansory - Nappa-Leder
Lauf' ich in die Bank, bin ich Maskenträger, krimineller Bodybuilder, Attentäter
Kein Sonnenschein, sondern Blitzlicht, ich komme rein und zerfick' dich
Die Polizei, sie nimmt mich mit, ich tick' Koka-Lines an die Rich-Kids
Zieh' die AK, erschieß' die Amcas und begrabe sie wie den Beef mit Alpa
Ich zähle Money, du Fotze bist out, du siehst Money nur vor Pacquiao
Glaub mir, ich hab' für die Straßen gekämpft, war nie Student, kein Abiturient
Feinde haben mir nur Narben geschenkt, kaufe mir Wohnungen, fahre 'nen Benz
Das Leben gab mir keinen reichen Dad, keine Geschenke vom Nike-Geschäft
Lernte leider nur, wie Scheiße schmeckt, heut mach' ich Millionen mit einem Text

Mit AK-47 zersieb' ich dein' Kopf
Wo ich herkomm', sind Gangster beliebter als Cops
Entweder mit Zinsen oder mit Gewalt
Russische Diät und du frisst Metall

Russische Diät und du frisst Metall
Ru-, ru-, russische Diät und du frisst Metall
Mach 'ne russische Diät und friss Metall
Wo ich herkomm', sind Gangster beliebter als Cops

Aus meiner kranken Kindheit sind in meinem Kopf noch Schäden
Wie viel' Schwarzköpfe könn' in Rostock leben?
Wusstest du, dass dein Ostblock-Mädchen
Mehr Würstchen im Brötchen hat als Hotdog-Läden?
Damals hätt' ich fast alles verloren, heute fahren die Manitas vor
Flügeltüren am Aventador, fünfhundert auf Manisaspor
Ich baller' mir gleich sechs Cialis, während du noch vor dem Rent-a-Car sitzt
Summer Cem rollt bestialisch, auf Aston-Martin- oder auf Bentley-Basis
Ich kann was bei den Kids bewirken, doch Summer gibt keinen Fick, das hört ihr doch!?
Laber nicht, wenn du beim Pizzaservice jobbst, Moonwalk geht, aber nicht in Birkenstocks
Piss die Wand an, B-A-N-G, alle andern sind die andern
Steh' vor dem Schalter mit der Pumpgun, nehm', was mir gehört - nicht mit Anstand
Deine Mama kommt um halb sechs rüber, Para wie die Albrecht-Brüder
Eure fünf Minuten Fame waren ganz nett, aber sind jetzt bald hinüber
Du weißt, wer da oben die Macht hat, ich fahr' in 'nem Porsche die Stadt ab
Cem ist so straight mit der Mentalität eines nordafrikanischen Grabschers

Mit AK-47 zersieb' ich dein' Kopf
Wo ich herkomm', sind Gangster beliebter als Cops
Entweder mit Zinsen oder mit Gewalt
Russische Diät und du frisst Metall

Russische Diät und du frisst Metall
Ru-, ru-, russische Diät und du frisst Metall
Mach 'ne russische Diät und friss Metall
Wo ich herkomm', sind Gangster beliebter als Cops

""","1.0","0.0","https://p.scdn.co/mp3-preview/2fc1070cc6566a2fec2b1fdbbcf1931970455a80?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Russische Diät (feat. Summer Cem)"
"3nrVwwePAYIRzUNH9ig6mO","https://api.spotify.com/v1/tracks/3nrVwwePAYIRzUNH9ig6mO","39j0mP1Vx1zRKMLMHhybw3","11.0","2.0","['6J7biCazzYhU3gM9j1wfid']","0.921","-7.719","0.925","0.633","Anos 90 - Internacional","0.0495","65.0","0.309","119.865","244147.0","0.0261","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""

I must've died and gone to heaven
Cos it was a quarter past eleven
On a Saturday in 1999
Right across from where I'm standing
On the dance floor she was landing
It was clear that she was from another time
Like some baby Barbarella
With the stars as her umbrella
She asked me if I'd like to magnetize
Do I have to go star-trekking
Cause it's you I should be checking
So she laserbeamed me with her cosmic eyes

She's just a cosmic girl
From another galaxy
My heart's at zero gravity
She's from a cosmic world
Putting me in ecstasy
Transmitting on my frequency
She's cosmic

I'm scanning all my radars
We'll she said she's from a quasar
Forty thousand million light years away
It's a distant solar system
I tried to phone but they don't list 'em
So I asked her for a number all the same
She said, step in my transporter
So I can teleport ya
All around my heavenly body
This could be a close encounter
I should take care not to flounder
Sends me into hyperspace, when I see her pretty face

She's just a cosmic girl
From another galaxy
My heart's at zero gravity
She's from a cosmic world
Putting me in ecstasy
Transmitting on my frequency
She's cosmic

Sends me into hyperspace when I see her pretty face
Sends me into hyperspace when I see her pretty face
Sends me into hyperspace when I see her pretty face
Sends me into hyperspace when I see her pretty face

She's just a cosmic girl
From another galaxy
Transmitting on my frequency (yeah, cosmic, oh)
Can't you be my cosmic woman?
I need you, I want you to be my cosmic girl
For the rest of time
Oh, I'm losing my mind
On the cosmic girl
She's putting me in ecstasy
""","1.0","0.00102","https://p.scdn.co/mp3-preview/dc36878e42f17448af149d519fa8d7120d001a47?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Cosmic Girl"
"3aN2NpcmRcLWj2hKF0zSHw","https://api.spotify.com/v1/tracks/3aN2NpcmRcLWj2hKF0zSHw","4IBK8VhdMr1WCRKk9FyGAr","0.0","1.0","['0aidX3ETLRyc2mvhpAfBE3']","0.663","-10.006","0.53","0.273","Rock Del Día","0.0384","33.0","0.74","167.032","316757.0","0.00503","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""
Quemé goma rajando del pasado
Y el futuro la tumba ya me preparó
Si quedo en el medio acá parado
Puede que muera antes de resignación
Qué te puedo decir, es un día de sol
Yo pensaba partir, hoy hay viendo a favor
Es un juego de gloria sin sentido
Donde se perder como un ganador
Cuando suele ser rusa la ruleta
Apuesta su vida todo jugador
Qué te puedo decir...
La vida vale el precio de una bala
Y el hombre es plaga en la gran ciudad
Que lo matan de miedo atrapado
En la pantalla fría de una red virtual
""","1.0","3.67e-05","https://p.scdn.co/mp3-preview/2716db03bf6a600125963fe63227aea19f561019?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Llegó para Quedarse - En Vivo"
